,ProductName,CorrectedPrice,BBScrapedPrice,BBCorrectedPrice,ScrapedIndexVendor,ScrapedIndexVendorType,BBVendorType,BBVendor
5169,OXO Good Grips All-Purpose Squeegee,14.98,6.99,13.49,MyCuisina,Other,Amazon,Ships from and sold by Amazon.com.
5170,OXO Good Grips All-Purpose Squeegee,18.36,6.99,13.49,Magic Package,FBA,Amazon,Ships from and sold by Amazon.com.
5171,OXO Good Grips All-Purpose Squeegee,18.36,6.99,13.49,WineStuff,FBA,Amazon,Ships from and sold by Amazon.com.
5172,OXO Good Grips All-Purpose Squeegee,19.5,6.99,13.49,ExcellentBuyJames!,FBA,Amazon,Ships from and sold by Amazon.com.
5173,OXO Good Grips All-Purpose Squeegee,21.94,6.99,13.49,First Choice Unlimited,Other,Amazon,Ships from and sold by Amazon.com.
5174,OXO Good Grips All-Purpose Squeegee,21.94,6.99,13.49,Smile Holiday,Other,Amazon,Ships from and sold by Amazon.com.
5175,OXO Good Grips All-Purpose Squeegee,22.84,6.99,13.49,Goods: Better Best!,Other,Amazon,Ships from and sold by Amazon.com.
5176,OXO Good Grips All-Purpose Squeegee,22.93,6.99,13.49,DDN INC,Other,Amazon,Ships from and sold by Amazon.com.
5177,OXO Good Grips All-Purpose Squeegee,28.98,6.99,13.49,DDN INC,Other,Amazon,Ships from and sold by Amazon.com.
5178,OXO Good Grips All-Purpose Squeegee,29.98,6.99,13.49,TeaBoxes,Other,Amazon,Ships from and sold by Amazon.com.
5179,OXO Good Grips All-Purpose Squeegee,36.49,6.99,13.49,Bois Blanc Supply,FBA,Amazon,Ships from and sold by Amazon.com.
5180,OXO Good Grips All-Purpose Squeegee,39.99,6.99,13.49,Melon007,Other,Amazon,Ships from and sold by Amazon.com.
5181,OXO Tot Silicone Tub Drain Stopper- Aqua,9.99,7.99,14.06,Kidsland,Other,Amazon,Ships from and sold by Amazon.com.
5182,OXO Tot Silicone Tub Drain Stopper- Aqua,11.78,7.99,14.06,"Diapers.com (Quidsi Retail, an Amazon company)",Other,Amazon,Ships from and sold by Amazon.com.
5183,OXO Tot Silicone Tub Drain Stopper- Aqua,12.48,7.99,14.06,EasyGlobalBuying,Other,Amazon,Ships from and sold by Amazon.com.
5184,OXO Tot Silicone Tub Drain Stopper- Aqua,12.99,7.99,14.06,The Peppermill Inc,Other,Amazon,Ships from and sold by Amazon.com.
5185,OXO Tot Silicone Tub Drain Stopper- Aqua,13.03,7.99,14.06,Macro Baby,Other,Amazon,Ships from and sold by Amazon.com.
5186,OXO Tot Silicone Tub Drain Stopper- Aqua,13.67,7.99,14.06,Home Generals,Other,Amazon,Ships from and sold by Amazon.com.
5187,OXO Tot Silicone Tub Drain Stopper- Aqua,14.06,7.99,14.06,Amazon.com,Amazon,Amazon,Ships from and sold by Amazon.com.
5188,OXO Tot Silicone Tub Drain Stopper- Aqua,15.42,7.99,14.06,Avalanche Brands,FBA,Amazon,Ships from and sold by Amazon.com.
5189,OXO Tot Silicone Tub Drain Stopper- Aqua,15.94,7.99,14.06,Our Baby Our World,Other,Amazon,Ships from and sold by Amazon.com.
5190,OXO Tot Silicone Tub Drain Stopper- Aqua,15.99,7.99,14.06,shelproducts,Other,Amazon,Ships from and sold by Amazon.com.
5191,OXO Tot Silicone Tub Drain Stopper- Aqua,16.43,7.99,14.06,WOERA,Other,Amazon,Ships from and sold by Amazon.com.
5192,OXO Tot Silicone Tub Drain Stopper- Aqua,17.82,7.99,14.06,DropAir,Other,Amazon,Ships from and sold by Amazon.com.
5193,OXO Tot Silicone Tub Drain Stopper- Aqua,17.83,7.99,14.06,katanim,Other,Amazon,Ships from and sold by Amazon.com.
5194,OXO Tot Silicone Tub Drain Stopper- Aqua,19.99,7.99,14.06,Home Master Goods & Tools Needs,Other,Amazon,Ships from and sold by Amazon.com.
5195,OXO Tot Silicone Tub Drain Stopper- Aqua,20.34,7.99,14.06,justwhatiwanted,Other,Amazon,Ships from and sold by Amazon.com.
5196,OXO Tot Silicone Tub Drain Stopper- Aqua,24.75,7.99,14.06,Mild Shop,Other,Amazon,Ships from and sold by Amazon.com.
5197,OXO Tot Silicone Tub Drain Stopper- Aqua,24.98,7.99,14.06,Namtip Store,Other,Amazon,Ships from and sold by Amazon.com.
5198,OXO Tot Silicone Tub Drain Stopper- Aqua,25.0,7.99,14.06,American Premium Store,Other,Amazon,Ships from and sold by Amazon.com.
5199,OXO Tot Silicone Tub Drain Stopper- Aqua,38.99,7.99,14.06,DDN INC,Other,Amazon,Ships from and sold by Amazon.com.
5200,OXO Tot Silicone Tub Drain Stopper- Aqua,38.99,7.99,14.06,Smile Holiday,Other,Amazon,Ships from and sold by Amazon.com.
5201,OXO Tot Silicone Tub Drain Stopper- Aqua,39.54,7.99,14.06,ACoolStaff,Other,Amazon,Ships from and sold by Amazon.com.
5202,OXO Tot Silicone Tub Drain Stopper- Aqua,39.99,7.99,14.06,Melon007,Other,Amazon,Ships from and sold by Amazon.com.
5203,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,59.9,59.95,65.57000000000001,DigitalEtc,Other,Amazon,Ships from and sold by Amazon.com.
5204,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,65.57,59.95,65.57000000000001,Amazon.com,Amazon,Amazon,Ships from and sold by Amazon.com.
5205,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,71.5,59.95,65.57000000000001,Deal-Hunters,Other,Amazon,Ships from and sold by Amazon.com.
5206,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,72.78,59.95,65.57000000000001,JM PRIME,Other,Amazon,Ships from and sold by Amazon.com.
5207,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,73.25,59.95,65.57000000000001,RJRAnderson,Other,Amazon,Ships from and sold by Amazon.com.
5208,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,73.25,59.95,65.57000000000001,Technology Galaxy,Other,Amazon,Ships from and sold by Amazon.com.
5209,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,76.36,59.95,65.57000000000001,AztekComputers,Other,Amazon,Ships from and sold by Amazon.com.
5210,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,78.45999999999998,59.95,65.57000000000001,Beach Audio,Other,Amazon,Ships from and sold by Amazon.com.
5211,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,84.04000000000002,59.95,65.57000000000001,LGeOO Electronics,Other,Amazon,Ships from and sold by Amazon.com.
5212,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,84.98999999999998,59.95,65.57000000000001,Mitch Mel Corp Same Day Shipping,Other,Amazon,Ships from and sold by Amazon.com.
5213,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,85.95,59.95,65.57000000000001,SuperDealsHub,Other,Amazon,Ships from and sold by Amazon.com.
5214,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,86.90000000000002,59.95,65.57000000000001,S-B-E TECH,Other,Amazon,Ships from and sold by Amazon.com.
5215,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,87.0,59.95,65.57000000000001,Entegron,Other,Amazon,Ships from and sold by Amazon.com.
5216,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,87.34,59.95,65.57000000000001,Anaconda Technology,Other,Amazon,Ships from and sold by Amazon.com.
5217,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,87.40000000000002,59.95,65.57000000000001,IPC-Store,Other,Amazon,Ships from and sold by Amazon.com.
5218,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,87.65000000000002,59.95,65.57000000000001,101 Computers,Other,Amazon,Ships from and sold by Amazon.com.
5219,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,88.8,59.95,65.57000000000001,FonsTech,Other,Amazon,Ships from and sold by Amazon.com.
5220,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,89.05,59.95,65.57000000000001,DataVision Computer Video,Other,Amazon,Ships from and sold by Amazon.com.
5221,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,114.81,59.95,65.57000000000001,Iowa Liquidations,Other,Amazon,Ships from and sold by Amazon.com.
5222,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",50.0,57.97,67.3,SunPackSupply,Other,Amazon,Ships from and sold by Amazon.com.
5223,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",57.99,57.97,67.3,Nutrition Depot,Other,Amazon,Ships from and sold by Amazon.com.
5224,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",62.99,57.97,67.3,Advantage Supplements™,Other,Amazon,Ships from and sold by Amazon.com.
5225,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",63.79,57.97,67.3,"Soap.com (Quidsi Retail, an Amazon company)",Other,Amazon,Ships from and sold by Amazon.com.
5226,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",64.48,57.97,67.3,ToyStoreSupply,Other,Amazon,Ships from and sold by Amazon.com.
5227,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",64.87,57.97,67.3,MINDeyes,Other,Amazon,Ships from and sold by Amazon.com.
5228,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",65.48,57.97,67.3,YenuTilaye,Other,Amazon,Ships from and sold by Amazon.com.
5229,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",66.88,57.97,67.3,The Lilly Pad,Other,Amazon,Ships from and sold by Amazon.com.
5230,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",67.3,57.97,67.3,Amazon.com,Amazon,Amazon,Ships from and sold by Amazon.com.
5231,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",67.32,57.97,67.3,Next Gen Nutrition,FBA,Amazon,Ships from and sold by Amazon.com.
5232,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",68.96,57.97,67.3,HealthDesigns,Other,Amazon,Ships from and sold by Amazon.com.
5233,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",69.65,57.97,67.3,Silver Fitness LLC,Other,Amazon,Ships from and sold by Amazon.com.
5234,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",69.65,57.97,67.3,Silver Fitness LLC,Other,Amazon,Ships from and sold by Amazon.com.
5235,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",70.97,57.97,67.3,Fitness Support Services,Other,Amazon,Ships from and sold by Amazon.com.
5236,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",72.98999999999998,57.97,67.3,Gym Things,Other,Amazon,Ships from and sold by Amazon.com.
5237,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",73.12,57.97,67.3,Quidsi Retail LLC,FBA,Amazon,Ships from and sold by Amazon.com.
5238,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",74.28,57.97,67.3,A1 Shopper,FBA,Amazon,Ships from and sold by Amazon.com.
5239,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",74.48,57.97,67.3,evitamins,Other,Amazon,Ships from and sold by Amazon.com.
5240,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",74.48999999999998,57.97,67.3,MEDSUPPLY,Other,Amazon,Ships from and sold by Amazon.com.
5241,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",75.22,57.97,67.3,Sage-N-Sun,Other,Amazon,Ships from and sold by Amazon.com.
5242,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",75.38,57.97,67.3,Nutricity,Other,Amazon,Ships from and sold by Amazon.com.
5243,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",75.97,57.97,67.3,Universo Extremo,Other,Amazon,Ships from and sold by Amazon.com.
5244,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",75.98999999999998,57.97,67.3,PerformanceNutrition,Other,Amazon,Ships from and sold by Amazon.com.
5245,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",78.08,57.97,67.3,CG Trade,Other,Amazon,Ships from and sold by Amazon.com.
5246,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",79.98999999999998,57.97,67.3,Dynamic Health,Other,Amazon,Ships from and sold by Amazon.com.
5247,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",80.12,57.97,67.3,BioD,Other,Amazon,Ships from and sold by Amazon.com.
5248,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",80.48,57.97,67.3,BioD,Other,Amazon,Ships from and sold by Amazon.com.
5249,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",80.48999999999998,57.97,67.3,Shop Kelley Green,Other,Amazon,Ships from and sold by Amazon.com.
5250,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",80.56,57.97,67.3,Better than Outlet,Other,Amazon,Ships from and sold by Amazon.com.
5251,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",80.7,57.97,67.3,Dietary Depot®,Other,Amazon,Ships from and sold by Amazon.com.
5252,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",81.23999999999998,57.97,67.3,Busy Bee's World,Other,Amazon,Ships from and sold by Amazon.com.
5253,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",81.98,57.97,67.3,Universo Extremo,Other,Amazon,Ships from and sold by Amazon.com.
5254,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",82.98999999999998,57.97,67.3,Nutricelebrity,Other,Amazon,Ships from and sold by Amazon.com.
5255,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",83.15000000000002,57.97,67.3,OxKom,Other,Amazon,Ships from and sold by Amazon.com.
5256,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",83.48,57.97,67.3,Deal Deals,Other,Amazon,Ships from and sold by Amazon.com.
5257,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",83.7,57.97,67.3,Dietary Depot®,Other,Amazon,Ships from and sold by Amazon.com.
5258,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",84.16,57.97,67.3,Dietary Depot®,Other,Amazon,Ships from and sold by Amazon.com.
5259,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",84.18000000000002,57.97,67.3,Supplement Central Inc.,Other,Amazon,Ships from and sold by Amazon.com.
5260,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",84.29000000000002,57.97,67.3,Cinnam,Other,Amazon,Ships from and sold by Amazon.com.
5261,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",84.48999999999998,57.97,67.3,vita-cost,Other,Amazon,Ships from and sold by Amazon.com.
5262,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",84.67,57.97,67.3,Minnie Million Mall,Other,Amazon,Ships from and sold by Amazon.com.
5263,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",85.7,57.97,67.3,Dietary Depot®,Other,Amazon,Ships from and sold by Amazon.com.
5264,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",85.7,57.97,67.3,Dietary Depot®,Other,Amazon,Ships from and sold by Amazon.com.
5265,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",85.81999999999998,57.97,67.3,VitaminLife,Other,Amazon,Ships from and sold by Amazon.com.
5266,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",86.06999999999998,57.97,67.3,Perfect Home & Health,Other,Amazon,Ships from and sold by Amazon.com.
5267,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",87.7,57.97,67.3,Dietary Depot®,Other,Amazon,Ships from and sold by Amazon.com.
5268,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",89.44,57.97,67.3,Please and Thank You LLC,Other,Amazon,Ships from and sold by Amazon.com.
5269,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",91.29,57.97,67.3,California General Store,Other,Amazon,Ships from and sold by Amazon.com.
5270,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",91.29,57.97,67.3,California General Store,Other,Amazon,Ships from and sold by Amazon.com.
5271,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",93.7,57.97,67.3,Dietary Depot®,Other,Amazon,Ships from and sold by Amazon.com.
5272,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",103.48,57.97,67.3,Shopping Depot USA,Other,Amazon,Ships from and sold by Amazon.com.
5273,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",104.95,57.97,67.3,All Supplements Store,Other,Amazon,Ships from and sold by Amazon.com.
5274,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",106.49,57.97,67.3,MegaRetailStore,Other,Amazon,Ships from and sold by Amazon.com.
5275,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",107.38,57.97,67.3,The Supps,Other,Amazon,Ships from and sold by Amazon.com.
5276,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",109.14,57.97,67.3,Wright Bro's Supply,Other,Amazon,Ships from and sold by Amazon.com.
5277,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",113.98,57.97,67.3,AB Services,Other,Amazon,Ships from and sold by Amazon.com.
5278,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",167.68,168.96,183.29,UltraClean Supply,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5279,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",167.68,168.96,183.29,STEVENS KINGhjuh,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5280,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",167.68,168.96,183.29,CRAWFORD GREEN456,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5281,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",167.68,168.96,183.29,WARREN MITCHELL123,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5282,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",167.68,168.96,183.29,Eagles soar tak,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5283,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",167.68,168.96,183.29,Happy Happy Encounter,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5284,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",183.29,168.96,183.29,Amazon.com,Amazon,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5285,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",184.32,168.96,183.29,Galaxy Vacuum,FBA,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5286,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",188.22,168.96,183.29,American Heater Company,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5287,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",188.22,168.96,183.29,American Heater Company,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5288,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",189.74,168.96,183.29,antonline,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5289,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",194.58,168.96,183.29,Clean It Supply,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5290,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",196.05,168.96,183.29,Independence Fulfillment Services,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5291,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",200.98,168.96,183.29,"Corbeze, a Native American Org",Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5292,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",209.12,168.96,183.29,Alliance(Supply),Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5293,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",209.91,168.96,183.29,BisonOffice,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5294,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",214.73,168.96,183.29,Britt & Jules,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5295,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",216.78,168.96,183.29,BuyVPC,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5296,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",224.58,168.96,183.29,My office innovations,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5297,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",225.98,168.96,183.29,goshopper,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
5298,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",235.23,168.96,183.29,Sweetwater Products,Other,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.
